project_key,project_name,project_type,summary,description,issue_type,reporter,priority,duedate
DQAHE,wMdAtsnhGmxGLHP,software,M36urZ2rtwTvHaFKFzTw,wwO7Ln66Jr2Eh2bR G5XZZXe97P0m7n74ldDsUIPiSefDgF5rS,Epic,User63,Low,2023-11-5
DQAHE,wMdAtsnhGmxGLHP,software,uT8ct1DBfTYHAUpVQl59,YOi6wLfX7ZvY7lQgYf60p1WNdmoG8Ml1uiTmYfM abfT3uAu0e,Task,User35,High,2023-7-7
DQAHE,wMdAtsnhGmxGLHP,software,5rWvgLLMzyS2zxze9kvt,cB6FIuYuXeD2fJwsvx64BXWkEsLsziUPVX44TncOUzuO0O683r,Bug,User74,High,2023-10-15
DQAHE,wMdAtsnhGmxGLHP,software,9MB7WhS2iAtWyTlrNutH,SpXwFy uXki4i13flXYjRipQ2zKnLG2OVOdFd3rEabWOV4 MMm,Epic,User16,Low,2023-6-20
DQAHE,wMdAtsnhGmxGLHP,software,fXrn1j5CuDk5BFHuitVj,ZlyLXIN4cOrkAkdmYWkkWmKTTXDrZKyPWpYePIuoWaQzL0jsVG,Story,User24,Medium,2023-4-11
DQAHE,wMdAtsnhGmxGLHP,software,vJ4YfrqtqXAovdbubEXU,z2tngWUsLAwlD6faI0itqBbea5C4TaBhG704eZtHOry4xEKDyB,Story,User6,High,2023-3-1
DQAHE,wMdAtsnhGmxGLHP,software,r5mE8oIjG38RLhoFu C1,MegQkxn2MTZkXapgze26ZNhV5LD2sawjP9P7V1AeiC216fNaTF,Epic,User3,Medium,2023-4-7
DQAHE,wMdAtsnhGmxGLHP,software,IXaYEsldFakwWGtd8sCo,055hazIp34TxLET2 KA13KNVJUowJHHs3AbKTjVBGgynDW8h0f,Epic,User44,Medium,2023-2-5
DQAHE,wMdAtsnhGmxGLHP,software,AWsUfWBgmZZX3jcPGMjH,HXh6O48sPFY9wRe89hck9ca4ZM4MI6OCID99nMLrhYOh1nNrNp,Epic,User32,High,2023-12-3
DQAHE,wMdAtsnhGmxGLHP,software,JyYq1LipCsjMh6ToRy8u,gX6PdsMBzN3azIXdEXjtc4I2XHNR29wTAdSNK6KuWUQK7NZReA,Epic,User99,High,2023-7-5
DQAHE,wMdAtsnhGmxGLHP,software,KeKx 4qza83 c8EI49oV,ha13mYFxpTkUJ9TePr1sHwRol1XDOfSIsQOnzBuj43dLc78Qhq,Task,User24,Medium,2023-11-20
DQAHE,wMdAtsnhGmxGLHP,software,RmXIQWtgw7MGivFuQnEE,QGyMKmwYX  9Ep78O0ONDb7a08UeYISKf 4ELav1zAhVRDDBiy,Bug,User35,Low,2023-12-26
DQAHE,wMdAtsnhGmxGLHP,software,hLcyqM0UIarTZbsJE6CT,hbMSAii4tC66BO1QsaD9ZqTSRFh0zIXWznVKAiuqgY65WVBDgM,Bug,User70,High,2023-11-18
DQAHE,wMdAtsnhGmxGLHP,software,FL99x2ySYaECeZKSU9A9,VI74W1H6fZVtw4ogMtrWrF54aLWXlHf6olB1IjvAFqDbOEECFJ,Epic,User43,Low,2023-2-20
DQAHE,wMdAtsnhGmxGLHP,software,ZgMVDPwqLKlIOorXG195,k9XW ywf5lt4iQn3OdSl7IG8MHb RYWMYtV77KLAYA7 hUwxPS,Task,User14,Low,2023-6-9
DQAHE,wMdAtsnhGmxGLHP,software,F5DYrVmhnmXGh5vg0Lg2,1llCLNm7AsbshP1lDS2T19qv61pKCH78pyQLagtgFv9BsS14AX,Story,User35,Low,2023-9-1
DQAHE,wMdAtsnhGmxGLHP,software,4BGd1z96WKuqKe45Z4eP,38ZJOeZF0I2QgwywGObpv1MFiPlLj3Q0RaRmP MwWBgc93A2Gu,Story,User31,High,2023-2-17
DQAHE,wMdAtsnhGmxGLHP,software,GpMbnsgzIKMS3WL1GEgp,jfCrZoN C8THHeQJdT1GeqldyRX xHjVm0WySbRJ4tzXM590Xy,Task,User43,Medium,2023-1-13
DQAHE,wMdAtsnhGmxGLHP,software,gbBIOPUBvutQ97FRdy1S,nRuYNOO2cbO3w5HMnLLaRotQbLxXA3BxuCZSZpIfkBJkfCEpXH,Story,User97,Medium,2023-8-23
DQAHE,wMdAtsnhGmxGLHP,software,RTyjSGSCG0K0mXPWjtTU,s7DoRCu0m6mbwM1Lnk6xqAcQRtDeo1n4RTBOS0JlTmZfBfOQDi,Story,User32,Low,2023-6-18
DQAHE,wMdAtsnhGmxGLHP,software,8YjPGkpusYqfGyD22xWw, 6 YCYDaW0kL73 o5KkCeiInGQQ9pouwvjvW1LmZXSYZP M0Up,Bug,User75,Low,2023-6-5
DQAHE,wMdAtsnhGmxGLHP,software,743IY9EfBVOR6gvxiktG,uDvKl6uZ4gjs6bzQUi2OQQY6pR6erPOdxB5pCHSszKob9alwQg,Task,User73,Medium,2023-10-22
DQAHE,wMdAtsnhGmxGLHP,software,7vKjVQx09e9Lr9AheYQB,lUf5d5OZnGMy1VQ9kuomNtWjULVU4hb qDt5qMFyUu8LeIDlZ6,Bug,User4,Low,2023-4-4
DQAHE,wMdAtsnhGmxGLHP,software,n7zL40Ay2l8cZhlYJhxu,Q7PxwS8VyuL55J707NhztDeuw45364zWyFYDcXWvTmRDE9QWDF,Bug,User54,Low,2023-5-15
DQAHE,wMdAtsnhGmxGLHP,software,bGMbBPO8hV1kWZ0ORJs5,TM5U0YlWk5 wNR7G5XBlyWCdU1Vi4ZYWaRZboDk8jt9ZPM5Y8u,Story,User75,Low,2023-2-18
DQAHE,wMdAtsnhGmxGLHP,software,Q5rbtgX0Dd0gdRcl5pKC,l0IxOf1RUXRBImhHhCvGEVPAXmA3KLb9HjmokQEg MWogdoUVy,Epic,User15,Low,2023-5-1
DQAHE,wMdAtsnhGmxGLHP,software,mxDgEuZ PdEHjmrZIp1k,DXzIgz9d9UEeUkMmORq9QIEx1Ighh 8kYjyvnR7Yg8M9qy5of9,Epic,User63,High,2023-12-12
DQAHE,wMdAtsnhGmxGLHP,software,HuIvrRpQE5yevOfCSWQv,7QBXqcKFl4Z2kdm5YD8Qw ZqT2F6UGRNyZL5ir9pLwLSEoQ9gQ,Epic,User28,High,2023-8-12
DQAHE,wMdAtsnhGmxGLHP,software,8CBSiXF WAw2stRCdOsf,Gq4kU2oAN3msQHlcjEjPtIiD6rY2ount651DDPs3SisxuZmC2H,Task,User38,Medium,2023-1-4
DQAHE,wMdAtsnhGmxGLHP,software,wiDOLuc3EN5GcAGP6lLb,qstyizXgPtJ7NhJMiawUCrZKvMiJPP7yD1SyJI9sLLoCCykMsS,Bug,User51,Medium,2023-6-11
DQAHE,wMdAtsnhGmxGLHP,software,Fe0iaTHwAMyXa3fjFZiQ,pY BWMohAjPlZgc9BHhcGm5yrcMpxib3kOwsx0BHmPiyPXmi9B,Epic,User69,Low,2023-10-28
DQAHE,wMdAtsnhGmxGLHP,software,75TYlobMXjQksVQOlkgJ,DGwXlC81lEAzn9pwg4WtZRxI 7Cc DJTpQY0RnqpYu2ceCtuZ3,Story,User100,Low,2023-12-27
DQAHE,wMdAtsnhGmxGLHP,software,Z4y3OcVF3trccC81yIPc,l5cRYnDKYCUKLIs823aXHJ7Z1x4GikSlnUBOQTbqoi4mkqPiJ6,Story,User39,Medium,2023-2-9
DQAHE,wMdAtsnhGmxGLHP,software,wUoWFLmXEcVJaHwFTEgl,VUT8h2rAmwdnZ54RGA1zAEKKyVUDnZsNoq5jEvJTZmC950G48I,Bug,User82,Low,2023-9-14
OACJA,jkiCE2wfodeHhyW,business,3UA13ENFkaVuG0QmnlTZ,Fsh0pP3Y2zJFk9O5Ayf Yyfj6fYkLdWwnZexaFwsP2DVVssXuJ,Bug,User76,High,2023-7-24
OACJA,jkiCE2wfodeHhyW,business,YSdMthp5ixprAWgDQtZn,8Q YPA8m0fnkfE mRVgtHPwpe7kzGNnaBn0ouSuax37P0LETWs,Task,User61,Low,2023-10-17
OACJA,jkiCE2wfodeHhyW,business,KG2sAssLKHQd6 j5n4RO,cPlzmOqmCOch1iv1v9TYtB4HpdcwZHue5qqwXfGefbrGj1AZNF,Story,User35,Medium,2023-8-1
OACJA,jkiCE2wfodeHhyW,business,pB3 G5HWvfjkcz5L5t3B,0P3lYBnaXsmlWdIz68niIh4HfDWmiqdbSoQW2TI8xYvuoulHfC,Bug,User24,Medium,2023-1-27
OACJA,jkiCE2wfodeHhyW,business,p3S8NXydYrnOWxsixw36,IXVai DojBhg7L1EXOVXPGwd3iJ1GB0vuXg7hFbu1eLv QvSJ7,Bug,User35,High,2023-12-20
OACJA,jkiCE2wfodeHhyW,business,8pgP1fmWEN1dHChIfZIT,wRgykP0iGmfhYkglNA7cMsb03oZUybd1lGMJOnoGsnIEqa3vMm,Task,User78,High,2023-3-14
OACJA,jkiCE2wfodeHhyW,business,kGxbXwMpdGFJKI5hHPd6,pNgi36 2E pqYVu2It5pHd0oX7TSNcyUIlwf5gsJ4DBMFYlDVS,Epic,User39,Medium,2023-2-19
OACJA,jkiCE2wfodeHhyW,business,xBpk9cBHnnC5kkrMQZ3w,7KcHh2XSEwgvpe3zCiasrd Y8rpKow4LxZMSLkdTEF6jE4d2iO,Task,User62,Medium,2023-11-3
OACJA,jkiCE2wfodeHhyW,business,ziUGc4ZOOPmGLxZSFA11,pPI1IvlX5oBfXtU76bB7 PGtek0TVmhnnoDl9mc0bZuniVh9u0,Story,User56,Low,2023-10-6
OACJA,jkiCE2wfodeHhyW,business,c4 P9Ovngj56FjFTvTUV,IKTfYMmWVIFxwETzfbjCynPyMRXBeAxM91b5Z3j4XVsppYyYR8,Epic,User82,High,2023-7-15
OACJA,jkiCE2wfodeHhyW,business,jqIBv4LQClcBfcgYMa5K,Cp5sBsnmxX8MrXBEmhB10rSQVTTy9LOVWULjx9mwvf9AuyG 4q,Epic,User20,High,2023-7-27
OACJA,jkiCE2wfodeHhyW,business,CjVl9AdYYOJznSMg39S4,HSTuaye75sizjOz1FmmLmHIyiq0T jNQcuEanZu5xxPKiuCzhu,Bug,User63,High,2023-3-11
OACJA,jkiCE2wfodeHhyW,business,LphjqxEWarMewKQ6Xuh6,jm6zzt5BwXKJRiQMZBa4YGmyS2EDdbI1Amdtt1VCStC6JGORrr,Task,User42,High,2023-9-28
OACJA,jkiCE2wfodeHhyW,business,VG4 hxRq8WX 9X6q0BXr,ujptbCHf84CL4T3pMmxgE36vw15VN gD8s7btQMoCCO8vjAv0S,Story,User84,Low,2023-10-20
OACJA,jkiCE2wfodeHhyW,business,PezOGXd4Oj2ooJe2gA83,ncIyhMXsvs2S8E8P1WTyKoqR4HWbLUNx7SznU4AznQ7 OaGZii,Bug,User73,Low,2023-6-28
OACJA,jkiCE2wfodeHhyW,business,BVdoMppcTpCMPQLSQG7s,CozVh8iCCUC3oAIE90SItxgmjXBsV5UJfQrGhuonHuyrsSgWue,Epic,User92,Medium,2023-4-21
OACJA,jkiCE2wfodeHhyW,business,fRTkOczk6AGIakslxLoa,dJmQLjKEWjraHNhAwPFHezUuDzzOI18ZMpNA0oz3wgepTqxuJQ,Story,User65,High,2023-12-3
OACJA,jkiCE2wfodeHhyW,business,9I7OrhcPAHftSHes jGn,h68JSPEjBWRlSPWPsESZqbcXff9GnZc8uYZdKkczT3WCTc9KVx,Bug,User14,Medium,2023-2-5
OACJA,jkiCE2wfodeHhyW,business,FwykXfnMYv8 yHxRXExZ,444Jp7ebCnEmbTghjYR6pDayE9kHym5h15adOYz7jNgGFTBSd8,Epic,User100,High,2023-4-9
OACJA,jkiCE2wfodeHhyW,business,16cDWeL 6MPh1HUstXbb,S kScChEHdAipvgxC66YNbIeh6A3sr5ktVx4Zr0G2Ki Orv5DM,Story,User92,High,2023-4-24
OACJA,jkiCE2wfodeHhyW,business,tbOGYfUfj7r7eAtHPaZW,RGIFHo Vafm vUb99Wgd  NmvETCwmoOI EYZBcqrl0QPuUOgB,Epic,User51,Medium,2023-6-20
OACJA,jkiCE2wfodeHhyW,business,OdaGHOZ7oxxNYDrdRJXL,Smr26uZem9s7gUdxAOy0czs4neV9FaOTjy0o7VjpL3pU8KCHOS,Epic,User23,High,2023-8-11
OACJA,jkiCE2wfodeHhyW,business,OZ3vFzHM7YyvOn2LOWEe,xT4p54XzzxanI995aPmXXC n5x vEzaMIr7hlLw5Wtc4dHTou1,Story,User34,High,2023-1-20
OACJA,jkiCE2wfodeHhyW,business,4fkwscSMKjmo0FlwhMtH,pFFJvUazIx2rSmVRRAsxsbppvtKdBGS030eNFNi8Flvgzx0Q9U,Epic,User36,Medium,2023-6-15
OACJA,jkiCE2wfodeHhyW,business,ZAqrIcYoqx0dCR9WNDfO,8B7rVB3swP5xrWniKApIlr6qVgNCSCwLPpGuFf8 CV zZUrH5x,Story,User8,Medium,2023-9-28
OACJA,jkiCE2wfodeHhyW,business,laQ7Oq9Zfekp74Al9XEN,Cs8zLi4Vi92l8r63aIASlKcM5mp FR7pufVoVqVjRBRd68xBOA,Task,User32,High,2023-2-21
OACJA,jkiCE2wfodeHhyW,business,JauNaz3K8MVjbmc9 amY,CS9kvbRYYejUDhxynT XmD7HAoQGEoWQavA6NDNoaSq9D9hMJ2,Story,User34,Medium,2023-3-10
OACJA,jkiCE2wfodeHhyW,business,dmVZo5c DFWorIOZYcZH,QMdI2yAL01Ox EXVHtfMFkUAzujDhqZBjiQgm2J36r70RDu2wC,Epic,User38,High,2023-3-10
OACJA,jkiCE2wfodeHhyW,business,yZ64rNM1kFMRBdK6tzC3,OtM01NOlI2Do0fVKEjKJTSHC1OUPVA5gaFiyUsw bNErlU0Iu4,Story,User91,High,2023-11-13
OACJA,jkiCE2wfodeHhyW,business,linyc7jlhNQKTSl34Ht5,UaIOfLY7wXEryKHE0 DUS gigST7HJFhR94 PCiqxA6T8fXxPZ,Task,User26,Medium,2023-4-21
OACJA,jkiCE2wfodeHhyW,business,y31OFDU3UXQ jvT6xpZw,HPO31RRHJa2HsA1iTyfY9h ruLeDp7hxr5Qo0lPgqZPwtmAvmA,Story,User78,Medium,2023-3-23
OACJA,jkiCE2wfodeHhyW,business,iF8RWioHpQUpr5D3nnFi,PV197 U13GEp0x7GT91xMVzJs7ne0Vt0tbM OrfU45TOGRM5Cz,Epic,User74,Low,2023-10-21
OACJA,jkiCE2wfodeHhyW,business,h1QyqfLw7kloPDgDKjVE,mQvHfCPk70XXWBba5tSq4Wx8VE1oXqy29OuYWH7OM1M8JIb5TJ,Epic,User68,Medium,2023-10-25
OACJA,jkiCE2wfodeHhyW,business,yUu1cMCb3WEuaTBlZQZn,iBAhSdaaEczqFW5vOrA571Ne6bxphBMNr8roi UpZu0DWYLG7u,Task,User56,Low,2023-5-23
OACJA,jkiCE2wfodeHhyW,business,Ar6hDsvWkxWY67twSxok,iKQJty4AeI8e17EHMIYAKXRxded3sdHAzyY4eOK sHdXM6VGd ,Bug,User54,High,2023-5-28
OACJA,jkiCE2wfodeHhyW,business,XLtamOS71DgJmcO  xPS,XqGgnqsV0D3UDO ilPSVDrNnptYmCobLOzw9ZziGfxzkciOtmr,Task,User17,Medium,2023-1-12
OACJA,jkiCE2wfodeHhyW,business,54EVnyIPgnGv71YkadWc,1uPHEGQo7QdendjYIHdIMvNajrdKAqZ9KIWs QZjCO2oe2G9QT,Task,User73,Medium,2023-11-7
OACJA,jkiCE2wfodeHhyW,business, D1HiZMxnfraCu32rfuR,uf8XHJBSmoJIPqg5YzmtIR1mZwtwSACFNT1DvoUKFuG9jHEAfc,Story,User27,Medium,2023-8-17
OACJA,jkiCE2wfodeHhyW,business,v2kZ2Oprih8YEnnZDJ b,A1pSCvz6OIK9CLXEw1NctkhIrm1dBs2AkzaCgFZeRs3drnbZf2,Story,User8,Medium,2023-2-15
OACJA,jkiCE2wfodeHhyW,business,AHfmgHoM1SFRSszK1jr8,IL1QMOKHCvVeuBbB8E33lRI9858he96eexOrhVKtRIB QvmiLI,Task,User40,Medium,2023-8-22
OACJA,jkiCE2wfodeHhyW,business,fADt  Pe6RF3 jfzI0CE,MuWitTFUxVSv5Ps1k1h7qzfPHb3oJDQBnS8xc9XN0bHFvEEAeN,Bug,User60,Low,2023-11-24
OACJA,jkiCE2wfodeHhyW,business,vjzPjTF2kwV75C9vaAEq, 430wiNgbI rsiY1WLVD8jLKQzSWSTYKytkH1r 0z5WtFFYX3C,Task,User88,Low,2023-7-8
OACJA,jkiCE2wfodeHhyW,business,ouxl5VuERLlFxPNectSw,AW7gaKIWHvnpMXXltWda JQ9qQW1xA8q07QBvNgezWAsJOmhSI,Story,User90,High,2023-2-11
OACJA,jkiCE2wfodeHhyW,business,JU5GY6FSZi5yTMsOnChK,e0IItm2aVtwSFp7BxtTIOEFvUiazKwIeXCWqJGcmqIl18Iy2BO,Task,User9,Medium,2023-2-1
OACJA,jkiCE2wfodeHhyW,business,OSaaZiK7aJYvgQbWcjmB,0QE8nDjBhc5f4CTasiEhO9d3GZBfz0oSag08xAXrnftiWICpsR,Task,User6,Medium,2023-6-28
OACJA,jkiCE2wfodeHhyW,business,PgBD7oHtqZBH7sb9jxlB,QeAovS2LK5aqjq1RxU6WinE9uFczXKHvG2NLayV5OxgFyDUSbA,Bug,User26,High,2023-5-27
OACJA,jkiCE2wfodeHhyW,business,QUiAz2ulRdCzeoxnSrbL,XUT4mPQ1TlxUPVGN2YMi 1pDnVrDZ0M3MgsYq9 h9bJriZkJGH,Epic,User91,Medium,2023-4-2
OACJA,jkiCE2wfodeHhyW,business,CCAVkjtRzUDCn2lIbh U,F4tIZD cwb97Wzo33OrrEAUvvxzfMOrJ68b26aHfZNqLeEV581,Epic,User41,Low,2023-10-19
OACJA,jkiCE2wfodeHhyW,business,OW 0mWAaBYhQy1R9sP2F,U0P6LKFDYUSoSJsSCeoWVwhbty44MehvuJpEnfCbSAkl9ln9WQ,Story,User12,Low,2023-7-2
OACJA,jkiCE2wfodeHhyW,business,hzbRcWyGCRRZMhI9ZTv2,AFK8Xii4AvlATGZTo3jb1PGpBX93XWv2BeUD1A4MXhrCp2hOz3,Bug,User99,Medium,2023-7-6
TRRFI,a80zHpImvx43V0T,software,bz94pkHnC27vQxpQmQ0a,4zxn 1HoDup80XM5nNX7QWKpp0fFW0 PrfD9PZAZ6WFbnkvAbW,Bug,User80,Low,2023-6-13
TRRFI,a80zHpImvx43V0T,software, gDm gSCG0UYrWeHBWOw,t3N3qhUoG13DEJx2dzBeaH2ZuJu3r74ggmZrWQt66Pj4L6hrGR,Story,User76,High,2023-4-7
TRRFI,a80zHpImvx43V0T,software,xmoznVydLjqg6FSdzLdD,12AFhXHwDhYWFesN1 c6KYS9Qft4zYusDm0lV ztKSAtxuDYX0,Story,User32,High,2023-1-13
TRRFI,a80zHpImvx43V0T,software,8oocmNoW464Mfts6KxDp,P KH60rmKKxLbPWj2Lik6xcrFh8Q lgIMaLES0UMlo1qQEZKlc,Task,User100,Low,2023-5-19
TRRFI,a80zHpImvx43V0T,software,VuVT gOfCg8P5Xj4ViPS,q1LSkA4ea00MhJ4mPmKX9pO35PBWRGlE6ZucJxXmoWq7LdyDvh,Task,User48,Medium,2023-1-26
TRRFI,a80zHpImvx43V0T,software,HeTqj8ABzPaYl6q5Hf20,x67BWg5bjo463RT48yce8NDeoctNOhug HNl1UjNpkW5imxSeE,Epic,User61,High,2023-9-18
TRRFI,a80zHpImvx43V0T,software,lTegTocAZH8bcLUDPMxg,z0jaUlqQJH3dPEz ZpSxLXc2YE8IFawEBeWjdfxqa2aW7jzqp8,Task,User53,Low,2023-12-23
TRRFI,a80zHpImvx43V0T,software,zcsgEyKdcYiFgnTcqmFF,aRsq9K7vYXXNU0j6l UCUTIUu5vCKSUn9nZGssW5ZQ h754s81,Task,User55,Low,2023-7-23
TRRFI,a80zHpImvx43V0T,software,PL1vdXl66rzxDQ1DJ369,L5QbV7urJINGIxc26ghLbqG9M5kPEcI9Lf7K4rukgFWaZUl0mL,Epic,User64,Low,2023-5-11
TRRFI,a80zHpImvx43V0T,software,OFTPMajY30YyqFKO3OxU,6e5nnqjr3TeaXP9DsfSuq9BctXqBBAsCBj4ChzKQoKhwrDaxkT,Task,User100,Medium,2023-3-6
TRRFI,a80zHpImvx43V0T,software,1nDqR6SDPDfl6iPAm gt,aGWKifeimUx4SlnhAaX7gNXHwi1hqgHTAbOVERI TbFxQIYuGI,Story,User56,Low,2023-9-26
TRRFI,a80zHpImvx43V0T,software,xFB 1OHMZfPMijC pkNa,rozFy9L2iiUemKPebipwKkKe6nUmKOwkxfsE6H00k4vvxAJAea,Task,User72,Medium,2023-1-2
TRRFI,a80zHpImvx43V0T,software,yNfiFAkpJzWK6GeT19dA,loeOXKSyWp0NO ks4Gd1dGlFfOoPGY4XWeTVU5zRfCA8hnb9RZ,Epic,User40,Low,2023-5-3
TRRFI,a80zHpImvx43V0T,software,2FmCAgSj3NNS6XYe1OQV,zjKTjeOJ2gfUPoZLjx3zX1bh0DzRvx7WDVIEF6bdzb2ZdyHrga,Story,User70,High,2023-11-17
TRRFI,a80zHpImvx43V0T,software,P2x9VoaCdzNlyPsyDalM,IgJEavpX4HO51eCcsSZCvQK67h1cJh5i8waUO99QksdePYD6EK,Bug,User23,Low,2023-7-6
TRRFI,a80zHpImvx43V0T,software,nyZShmAP0hxRApqKbtq1,VNNIvgDyo04c9r6GyzHDv7fLdAWeV1eJ9UkxMQ4X6o3TBnMkcx,Story,User46,High,2023-3-26
TRRFI,a80zHpImvx43V0T,software,qYovSPRe R7iaLXZQage,zQZqfLCm2Fw4vF4aBdZBRZ6ScgnPucnNEFzWSIH237Y1YqXdxv,Task,User84,High,2023-11-18
TRRFI,a80zHpImvx43V0T,software,TsYxnsmELXRc38VgVeh0,YQLjDk2m3HgEkg8S3gww6JRVDdY77SFpIAAzaOJxpilbGU1ziy,Story,User53,Low,2023-10-1
TRRFI,a80zHpImvx43V0T,software,M5MhqGq dSFV120UpqqY,FxNM1M5l4DzxAYmLzoFAAy3IqFxLQZQhCTvksbzQoZHaTK3iUG,Bug,User22,Medium,2023-12-4
TRRFI,a80zHpImvx43V0T,software,43KzQnbcIPlJeP6uMoUK,Lf9LorawTrj5l2CNvYLhnTjO03L5sgCsu3mN81mfsB8skNgnsj,Story,User12,High,2023-6-15
TRRFI,a80zHpImvx43V0T,software,ObaaoxBrKdvx5peun60O,HuDoE1e2IzPAjdeUsk8rZ2RlKBROrcGTXPIvhtNko6agWsnoYe,Epic,User51,High,2023-6-10
TRRFI,a80zHpImvx43V0T,software,l4F3iv gqfaqScOTt4hj,bS8NzY4viH6Rq08Ph ZYf7lEjU49UEOv5MPYtKLt1Ia8z7uixC,Task,User87,Low,2023-5-11
TRRFI,a80zHpImvx43V0T,software,sj2fYYte2LvFffOdyROR,Thq XbfVqfobcbZcKf3d1NN3WvA0YwQB13zXBIUGwLmfs3v6q9,Story,User44,High,2023-12-18
TRRFI,a80zHpImvx43V0T,software,dKFVmEsjdIBOv7CiiyNx,Imjsa3tOBf5u0YfGQf6lm8yAiLNs0a94dI27nwFJsN Vu4bcv0,Epic,User43,High,2023-2-16
TRRFI,a80zHpImvx43V0T,software,mwClSUgbvoOEi0hwcqMG,Gja5pfkzauogWjHlPUlsfJsWTB7oVSelP5T2ukFzbFPjgxVP10,Story,User35,Low,2023-7-28
TRRFI,a80zHpImvx43V0T,software,1pmuSysSWcayDweQwXKt,06WXiBlJpy6xtX3UBbla5AUx4wCGRWKn5fGAtyYywowKBzoLO5,Story,User40,Low,2023-1-16
TRRFI,a80zHpImvx43V0T,software,syAlQHxXXjEYUVUlLgeR,fvS4EaiRQsC6UQYyYq0SUDEL2LqHD3YOMwpZgqykRbXdYQQS8v,Task,User64,Low,2023-5-21
TRRFI,a80zHpImvx43V0T,software,Ab1NqcjM7 DgZCe6Q3c5,eb0It2L6wDtUS6qm44xdA8T5ggCYsNnauGIL7VumtNvi8tzpWj,Epic,User53,Low,2023-11-24
TRRFI,a80zHpImvx43V0T,software,CPKNLkGzyQWQEaWtbBFh,n6RCsbwBUtgxfHHtyBlsZiOJfySmCborwW3rqyJinIsgqsYJuw,Bug,User78,High,2023-2-8
TRRFI,a80zHpImvx43V0T,software,LBG01YYQX98Jvyc7nKsK,Ev20WOGHlUIrWSVpXuEsduvz7zw0Jp40 5hQpGoVVxKDCdQ vW,Story,User89,Medium,2023-10-2
TRRFI,a80zHpImvx43V0T,software,Fi9Zr8mI7y2zmck4NJZA,IjKUgFlAfBZiOsCplKmbMiT8AytWLQkKaZTNXvqAQB3DZ3Z217,Bug,User33,High,2023-1-10
TRRFI,a80zHpImvx43V0T,software,HQFIgCkfUwMNaE6PhDWb,XurE7ugeJiADgmRWbutXSGUjqmwx1YZFgddqfTdUule9ESWFBu,Bug,User55,High,2023-4-25
TRRFI,a80zHpImvx43V0T,software,vPC9SQNmPm4Kys8eNi8 ,LiUtBdi8sTeZun4PT6xdIrG6w2OwlHmrsX6syTEdWzMtZJM92F,Story,User58,Low,2023-2-12
TRRFI,a80zHpImvx43V0T,software,ipcnEgGZJCYEPbdwnn9d,bHFcfo4aA4QSjxOja5ynmbBd1PVvdE6qDWVYFf2w1ja5dwgMoE,Story,User57,Low,2023-4-28
TRRFI,a80zHpImvx43V0T,software,Ebd1fKQyuJKge6 8XybI,zAXDnwBB2cj1wJ9v39w60TlFYoYummUH XL9sMAv9Pq1 jzTM4,Bug,User45,Low,2023-6-5
TRRFI,a80zHpImvx43V0T,software,G3N6bIeGriMlLOube79T,64HtNfeWggGqiCmcgHyFdGr8JGryAvcTRHWmKqijOorkkUYoET,Bug,User40,Medium,2023-11-12
TRRFI,a80zHpImvx43V0T,software,NqomBoY953C4iFp53qMW,yjc99NqwC2gBXpvMoDp5ycaoxqiF3cibXtX63Pc6YMR7SDs7xS,Task,User13,Low,2023-10-2
TRRFI,a80zHpImvx43V0T,software,D2rNLINibFCowCwoe8gN,idBI6tqJHlwJv9O4  vrhathSO1IiL1DWkCK4UOzRVZiQ0dSdd,Epic,User73,High,2023-10-11
TRRFI,a80zHpImvx43V0T,software,YHD1A SJJyG1GpxrYEWZ,AHgdNbGwbXVU LMboNYJO3eU7u1mweQiAtl5qbrhBhty1Nj9CV,Story,User86,Low,2023-10-9
TRRFI,a80zHpImvx43V0T,software,TYIo4CapgRrOpOYFM839,baZaOmPZSucp37pojW3JEZWx4EsoHk2mS8Tp Y1NW5w4tyC59w,Bug,User58,Low,2023-12-3
TRRFI,a80zHpImvx43V0T,software,FZXGwYBvCJZG Y0kvAeb,PgR Uql5A7tAzQfOkFVw47EPAFw5KXnYOyFtkWGXSpZHLsXpvo,Bug,User80,Low,2023-5-20
TRRFI,a80zHpImvx43V0T,software,rhQK4dLlL0X4k2BTCCc0,iEcqwoXgQdoynFkSATLYrDaF BPVwWJuT sgLbzmuOQ5hmxPyS,Task,User83,Low,2023-4-18
TRRFI,a80zHpImvx43V0T,software,wqBDTi9gY7ckK4HANsRK,Mr4IPypenHuszWtMKRChwJGMgGluLkLaRczD1CTFjrGCX5gixq,Task,User31,High,2023-11-24
TRRFI,a80zHpImvx43V0T,software,G3an8Lr7NZiQKmJY0ka0,2RvN1dMs7hN0z18RlOE9GGeOXaGDUWxAG2SdaUWTxcNe7xNP u,Story,User4,Medium,2023-7-2
TRRFI,a80zHpImvx43V0T,software,hO1rRES9ZoanY9dY0tz1,0AOEcfAUrLpHchNRCAWayqXaFRJzH0cPytZ9ijXcM6RQOLRjG1,Epic,User90,Medium,2023-6-14
TRRFI,a80zHpImvx43V0T,software,PqYpJw8CcwNzF7nv8Txj,sYESC7wdRLbY1Ux4Dl6SLqCK40GdtU6Zlw6rs80UoKYxGyzQ8d,Epic,User52,High,2023-8-7
